datetime,open,high,low,close,volume
2025-10-10 16:30:00,245.35,245.4,245.2,245.3,12453
2025-10-10 16:35:00,245.26,246.3083,245.2,245.38,121150
2025-10-10 16:40:00,245.38,245.61,245.12,245.32,233721
2025-10-10 16:45:00,245.3,245.39,245.2,245.23,9691
2025-10-10 16:50:00,245.25,245.25,239.0,243.53,240481
2025-10-10 16:55:00,243.63,245.79,240.88,243.36,377824
2025-10-10 17:00:00,243.355,243.5,242.58,242.7,201842
2025-10-10 17:05:00,243.0,243.13,242.08,242.88,58686
2025-10-10 17:10:00,242.87,243.49,242.6,242.98,62702
2025-10-10 17:15:00,242.95,243.68,242.0,242.0,54054
2025-10-10 17:20:00,242.33,243.67,242.0,243.127,33034
2025-10-10 17:25:00,243.44,243.54,237.2352,242.72,26629
2025-10-10 17:30:00,242.72,243.02,242.28,242.5,28911
2025-10-10 17:35:00,242.29,242.56,238.5171,242.1594,31330
2025-10-10 17:40:00,242.1577,258.0913,236.5208,241.98,17897
2025-10-10 17:45:00,241.9501,258.0913,232.99,241.87,26696
2025-10-10 17:50:00,241.85,242.22,241.71,242.03,18575
2025-10-10 17:55:00,242.04,242.05,241.85,242.03,10780
2025-10-10 18:00:00,242.05,242.45,242.0,242.15,12065
2025-10-10 18:05:00,242.11,244.47,242.01,244.0501,27805
2025-10-10 18:10:00,244.43,245.0,244.0,244.6062,18657
2025-10-10 18:15:00,244.59,245.0,244.0,244.49,23003
2025-10-10 18:20:00,244.5,245.72,244.47,245.6499,24549
2025-10-10 18:25:00,245.5,245.7,244.7512,244.9,31408
2025-10-10 18:30:00,244.99,245.0,244.55,244.65,7806
2025-10-10 18:35:00,244.65,244.65,244.1,244.5,8783
2025-10-10 18:40:00,244.5,244.5,243.45,243.4501,11927
2025-10-10 18:45:00,243.46,243.89,243.31,243.8,10712
2025-10-10 18:50:00,243.8,243.88,243.5,243.6018,3106
2025-10-10 18:55:00,243.6,244.0,243.6,243.8,8094
2025-10-10 19:00:00,243.76,244.08,243.71,243.96,3933
2025-10-10 19:05:00,243.9,244.25,243.8,244.0,4530
2025-10-10 19:10:00,243.99,244.25,243.73,244.17,2844
2025-10-10 19:15:00,244.18,244.49,243.9,244.2,6284
2025-10-10 19:20:00,244.2,244.2,243.9,244.1,4722
2025-10-10 19:25:00,244.1,244.5,244.02,244.3,7062
2025-10-10 19:30:00,244.49,244.82,244.02,244.55,5952
2025-10-10 19:35:00,244.45,244.98,244.21,244.9,5811
2025-10-10 19:40:00,244.8337,245.37,244.31,245.29,9684
2025-10-10 19:45:00,245.017,245.9,245.01,245.26,12599
2025-10-10 19:50:00,245.34,246.0,245.01,245.98,14179
2025-10-10 19:55:00,245.98,245.98,245.0,245.4,6308
2025-10-13 04:00:00,248.66,250.32,247.38,249.7,27641
2025-10-13 04:05:00,249.7,249.97,249.34,249.4,13572
2025-10-13 04:10:00,249.45,249.59,249.32,249.5,3987
2025-10-13 04:15:00,249.49,249.67,249.02,249.32,8561
2025-10-13 04:20:00,249.2,249.89,249.15,249.49,8804
2025-10-13 04:25:00,249.49,249.49,249.07,249.11,4356
2025-10-13 04:30:00,249.15,249.45,249.14,249.34,5760
2025-10-13 04:35:00,249.39,249.45,249.04,249.17,4833
2025-10-13 04:40:00,249.17,249.4,249.0,249.29,5669
2025-10-13 04:45:00,249.29,249.43,249.07,249.43,2665
2025-10-13 04:50:00,249.33,249.7,249.28,249.7,8783
2025-10-13 04:55:00,249.66,249.74,249.52,249.61,3928
2025-10-13 05:00:00,249.6,249.75,249.55,249.59,13998
2025-10-13 05:05:00,249.6,249.7,249.58,249.62,11199
2025-10-13 05:10:00,249.62,249.7,249.5,249.69,13377
2025-10-13 05:15:00,249.7,249.7,249.4,249.51,6665
2025-10-13 05:20:00,249.5,249.65,249.4,249.4,1418
2025-10-13 05:25:00,249.41,249.66,249.41,249.51,1736
2025-10-13 05:30:00,249.55,249.7,249.48,249.68,2585
2025-10-13 05:35:00,249.64,249.68,249.2,249.28,4221
2025-10-13 05:40:00,249.42,249.42,249.1,249.14,2237
2025-10-13 05:45:00,249.15,249.23,249.0,249.08,2354
2025-10-13 05:50:00,249.09,249.18,249.03,249.15,1102
2025-10-13 05:55:00,249.2,249.54,249.16,249.17,3405
2025-10-13 06:00:00,249.2,249.61,249.11,249.51,13922
2025-10-13 06:05:00,249.51,249.59,249.39,249.57,6271
2025-10-13 06:10:00,249.53,249.58,249.46,249.47,1345
2025-10-13 06:15:00,249.47,249.55,249.1,249.5,9485
2025-10-13 06:20:00,249.55,249.69,249.29,249.45,3270
2025-10-13 06:25:00,249.45,249.53,249.4,249.44,917
2025-10-13 06:30:00,249.45,249.49,249.41,249.46,2167
2025-10-13 06:35:00,249.49,249.5,249.33,249.35,1836
2025-10-13 06:40:00,249.38,249.39,249.0,249.06,3009
2025-10-13 06:45:00,249.1,249.19,248.85,248.98,3776
2025-10-13 06:50:00,248.95,249.23,248.56,249.23,5588
2025-10-13 06:55:00,249.18,249.37,249.18,249.23,2380
2025-10-13 07:00:00,249.25,249.76,248.6,249.34,43727
2025-10-13 07:05:00,249.28,249.28,248.54,248.77,15715
2025-10-13 07:10:00,248.77,248.8,248.09,248.7,18014
2025-10-13 07:15:00,248.64,249.0,248.55,248.94,10401
2025-10-13 07:20:00,248.88,248.99,248.5,248.61,5351
2025-10-13 07:25:00,248.58,248.79,248.58,248.7,2482
2025-10-13 07:30:00,248.69,249.2,248.5,249.2,14889
2025-10-13 07:35:00,249.08,249.11,248.76,248.8,3919
2025-10-13 07:40:00,248.88,249.1,248.66,248.96,4349
2025-10-13 07:45:00,248.96,249.2,248.89,249.15,6146
2025-10-13 07:50:00,249.08,249.23,248.87,249.21,4161
2025-10-13 07:55:00,249.2,249.2,249.11,249.14,1781
2025-10-13 08:00:00,249.03,250.66,248.05,249.0,159331
2025-10-13 08:05:00,249.0,249.1,248.73,248.81,6251
2025-10-13 08:10:00,248.82,249.03,248.74,248.98,6360
2025-10-13 08:15:00,248.9796,249.39,248.8152,249.2,12983
2025-10-13 08:20:00,249.045,249.15,248.66,249.0,11687
2025-10-13 08:25:00,248.87,249.17,248.87,249.0717,6145
2025-10-13 08:30:00,249.1,249.3,249.07,249.1,11140
2025-10-13 08:35:00,249.1,249.28,249.07,249.25,5165
2025-10-13 08:40:00,249.13,249.26,248.95,249.26,11572
2025-10-13 08:45:00,249.23,249.68,249.0701,249.57,28157
2025-10-13 08:50:00,249.6,249.6636,249.2,249.45,29363
2025-10-13 08:55:00,249.37,249.45,248.78,248.93,14107
2025-10-13 09:00:00,248.9,249.05,248.39,248.58,33980
2025-10-13 09:05:00,248.84,248.94,248.54,248.73,8908
2025-10-13 09:10:00,248.75,248.9,248.5,248.58,19478
2025-10-13 09:15:00,248.61,249.06,248.5,249.01,13156
2025-10-13 09:20:00,249.0599,249.19,248.75,248.9,15289
2025-10-13 09:25:00,248.98,249.51,248.3,249.47,56139
2025-10-13 09:30:00,249.38,249.49,246.63,246.78,2222168
2025-10-13 09:35:00,246.78,247.23,245.56,247.125,1061551
2025-10-13 09:40:00,247.15,247.34,246.67,246.8,798116
2025-10-13 09:45:00,246.8,247.0689,246.1,246.925,700842
2025-10-13 09:50:00,246.935,247.59,246.51,246.59,505812
2025-10-13 09:55:00,246.62,247.1,246.565,246.62,457803
2025-10-13 10:00:00,246.635,247.29,246.52,247.2103,722375
2025-10-13 10:05:00,247.25,247.63,247.1101,247.545,522210
2025-10-13 10:10:00,247.545,249.13,247.08,247.36,437590
2025-10-13 10:15:00,247.37,247.52,246.65,246.7,400138
2025-10-13 10:20:00,246.69,246.825,246.1,246.74,411790
2025-10-13 10:25:00,246.72,246.76,246.2605,246.376,321793
2025-10-13 10:30:00,246.37,246.72,246.23,246.675,377993
2025-10-13 10:35:00,246.67,248.35,246.665,247.35,337913
2025-10-13 10:40:00,247.35,247.45,246.98,246.99,338658
2025-10-13 10:45:00,246.99,249.1746,246.98,247.29,341502
2025-10-13 10:50:00,247.32,247.51,247.05,247.29,276088
2025-10-13 10:55:00,247.29,247.295,246.75,246.94,265197
2025-10-13 11:00:00,246.94,247.25,246.66,247.065,322850
2025-10-13 11:05:00,247.05,247.51,246.96,247.425,335123
2025-10-13 11:10:00,247.43,247.85,247.36,247.53,798753
2025-10-13 11:15:00,247.53,247.695,247.21,247.69,1656458
2025-10-13 11:20:00,247.69,247.97,247.69,247.85,302414
2025-10-13 11:25:00,247.86,248.6599,247.825,248.5903,463957
2025-10-13 11:30:00,248.62,248.7,248.36,248.6,364460
2025-10-13 11:35:00,248.62,248.92,248.59,248.7399,341081
2025-10-13 11:40:00,248.71,248.99,248.47,248.555,310214
2025-10-13 11:45:00,248.54,248.88,248.52,248.85,225461
2025-10-13 11:50:00,248.85,248.95,248.66,248.77,183788
2025-10-13 11:55:00,248.79,248.87,248.6703,248.78,189341
2025-10-13 12:00:00,248.79,249.2,248.7401,249.09,337696
2025-10-13 12:05:00,249.125,249.2,248.76,248.905,203036
2025-10-13 12:10:00,248.91,249.15,248.83,249.119,172768
2025-10-13 12:15:00,249.14,249.3688,249.04,249.29,249810
2025-10-13 12:20:00,249.3,249.63,248.98,249.28,336738
2025-10-13 12:25:00,249.2919,249.31,249.05,249.18,200973
2025-10-13 12:30:00,249.17,249.22,249.01,249.09,237128
2025-10-13 12:35:00,249.105,249.19,248.85,248.9,182234
2025-10-13 12:40:00,248.9,248.91,248.62,248.6745,221785
2025-10-13 12:45:00,248.685,249.0,248.55,248.95,311769
2025-10-13 12:50:00,248.95,249.2798,248.845,249.245,193150
2025-10-13 12:55:00,249.245,249.6,249.18,249.55,191519
2025-10-13 13:00:00,249.56,249.69,249.47,249.52,155438
2025-10-13 13:05:00,249.523,249.65,249.475,249.52,231493
2025-10-13 13:10:00,249.52,249.5557,248.98,249.05,194139
2025-10-13 13:15:00,249.0492,249.09,248.89,249.015,127533
2025-10-13 13:20:00,249.0,249.3,248.975,249.16,142953
2025-10-13 13:25:00,249.14,249.1444,248.96,249.1042,109250
2025-10-13 13:30:00,249.09,249.16,249.02,249.14,110312
2025-10-13 13:35:00,249.14,249.179,248.9633,249.05,136484
2025-10-13 13:40:00,249.05,249.12,248.89,248.905,214264
2025-10-13 13:45:00,248.89,249.07,248.84,248.99,133076
2025-10-13 13:50:00,248.98,248.9801,248.78,248.93,139183
2025-10-13 13:55:00,248.9145,249.0585,248.688,249.05,130229
2025-10-13 14:00:00,249.04,249.125,248.84,248.91,359175
2025-10-13 14:05:00,248.91,249.025,248.89,248.97,160879
2025-10-13 14:10:00,248.9601,249.02,248.81,248.82,131318
2025-10-13 14:15:00,248.83,248.98,248.83,248.88,163839
2025-10-13 14:20:00,248.877,249.3,248.87,249.27,247964
2025-10-13 14:25:00,249.26,249.32,249.11,249.1462,249225
2025-10-13 14:30:00,249.14,249.25,248.9201,249.045,185384
2025-10-13 14:35:00,249.04,249.16,248.705,248.7166,204200
2025-10-13 14:40:00,248.72,248.9,248.46,248.63,236547
2025-10-13 14:45:00,248.65,248.69,248.4795,248.58,155528
2025-10-13 14:50:00,248.575,248.71,248.45,248.4801,150615
2025-10-13 14:55:00,248.49,248.59,248.32,248.46,161019
2025-10-13 15:00:00,248.46,248.5299,248.16,248.18,174939
2025-10-13 15:05:00,248.18,248.55,248.13,248.525,222216
2025-10-13 15:10:00,248.5164,248.6437,248.3401,248.41,181077
2025-10-13 15:15:00,248.43,248.6485,248.34,248.53,196737
2025-10-13 15:20:00,248.5305,248.715,248.47,248.55,220268
2025-10-13 15:25:00,248.55,248.56,248.25,248.32,221897
2025-10-13 15:30:00,248.32,248.375,248.145,248.35,250781
2025-10-13 15:35:00,248.36,248.387,248.2,248.37,227124
2025-10-13 15:40:00,248.375,248.59,248.37,248.52,263090
2025-10-13 15:45:00,248.53,248.5365,248.05,248.19,328704
2025-10-13 15:50:00,248.19,248.41,248.01,248.02,627277
2025-10-13 15:55:00,248.01,248.06,247.33,247.59,2089942
2025-10-13 16:00:00,247.57,247.73,247.21,247.3,12706452
2025-10-13 16:05:00,247.5,247.53,247.3,247.48,3859
2025-10-13 16:10:00,247.4,247.66,247.3012,247.49,1763
2025-10-13 16:15:00,247.66,247.66,247.31,247.46,2874
2025-10-13 16:20:00,247.5,247.66,247.41,247.45,8240
2025-10-13 16:25:00,247.45,247.66,247.32,247.3212,3949
2025-10-13 16:30:00,247.47,247.53,247.32,247.5,1046
2025-10-13 16:35:00,247.48,247.66,247.41,247.4977,1057200
2025-10-13 16:40:00,247.46,247.5,247.41,247.42,965
2025-10-13 16:45:00,247.44,247.66,232.8166,247.5,21069
2025-10-13 16:50:00,247.49,254.5194,237.9865,247.4107,5776
2025-10-13 16:55:00,247.42,247.66,242.5802,247.45,18717
2025-10-13 17:00:00,247.3,247.66,238.0434,247.38,398728
2025-10-13 17:05:00,242.6437,247.4,232.9668,247.2787,1697
2025-10-13 17:10:00,247.27,247.66,231.8672,247.37,9353
2025-10-13 17:15:00,247.33,264.5014,245.2882,247.26,1086
2025-10-13 17:20:00,247.26,247.66,247.2512,247.35,4486
2025-10-13 17:25:00,247.35,247.37,247.26,247.37,1008
2025-10-13 17:30:00,247.33,247.66,247.25,247.35,503403
2025-10-13 17:35:00,247.35,247.39,247.35,247.37,487
2025-10-13 17:40:00,247.35,247.37,247.3,247.34,3103
2025-10-13 17:45:00,247.34,247.4,247.27,247.3,2592
2025-10-13 17:50:00,247.3,247.4,247.27,247.39,1694
2025-10-13 17:55:00,247.39,247.5,247.27,247.39,894
2025-10-13 18:00:00,247.35,247.52,247.27,247.3084,831
2025-10-13 18:05:00,247.48,247.5,247.27,247.47,740
2025-10-13 18:10:00,247.47,247.5,247.29,247.35,437
2025-10-13 18:15:00,247.35,247.5,247.29,247.29,7069
2025-10-13 18:20:00,247.35,247.47,247.27,247.4,3042
2025-10-13 18:25:00,247.4,247.4,247.27,247.27,1080
2025-10-13 18:30:00,247.27,247.4,247.27,247.33,459
2025-10-13 18:35:00,247.3,247.4,247.27,247.35,2650
2025-10-13 18:40:00,247.29,247.4,247.28,247.4,779
2025-10-13 18:45:00,247.4,247.4,247.3,247.3,1736
2025-10-13 18:50:00,247.4,247.4,247.3,247.39,761
2025-10-13 18:55:00,247.39,247.4,247.3,247.39,1191
2025-10-13 19:00:00,247.39,247.39,247.31,247.35,1955
2025-10-13 19:05:00,247.3873,247.4,247.29,247.39,958
2025-10-13 19:10:00,247.34,247.39,247.21,247.21,2339
2025-10-13 19:15:00,247.21,247.39,247.21,247.35,795
2025-10-13 19:20:00,247.3688,247.3688,247.21,247.22,1410
2025-10-13 19:25:00,247.29,247.39,247.25,247.28,1228
2025-10-13 19:30:00,247.3,247.38,247.25,247.2825,703
2025-10-13 19:35:00,247.28,247.38,247.27,247.27,1017
2025-10-13 19:40:00,247.2998,247.36,247.2,247.25,3139
2025-10-13 19:45:00,247.34,247.36,247.2,247.3,2171
2025-10-13 19:50:00,247.3,247.36,247.23,247.25,1465
2025-10-13 19:55:00,247.36,247.39,247.24,247.38,2528
2025-10-14 04:00:00,246.28,247.23,245.01,245.01,13630
2025-10-14 04:05:00,245.11,245.29,244.94,244.96,10131
2025-10-14 04:10:00,244.99,245.2,244.98,245.02,9477
2025-10-14 04:15:00,245.0,245.2,244.92,245.08,3036
2025-10-14 04:20:00,245.06,245.2,244.86,245.08,9401
2025-10-14 04:25:00,245.06,245.17,245.06,245.1,1270
2025-10-14 04:30:00,245.15,245.25,245.12,245.17,9972
2025-10-14 04:35:00,245.17,245.27,245.16,245.16,4278
2025-10-14 04:40:00,245.16,245.16,245.1,245.14,2498
2025-10-14 04:45:00,245.12,245.19,245.08,245.16,4046
2025-10-14 04:50:00,245.18,245.57,245.13,245.57,2957
2025-10-14 04:55:00,245.52,245.67,245.51,245.62,731
2025-10-14 05:00:00,245.68,245.84,245.66,245.77,1080
2025-10-14 05:05:00,245.8,245.96,245.72,245.8,1520
2025-10-14 05:10:00,245.78,245.79,245.47,245.49,1437
2025-10-14 05:15:00,245.5,245.6,245.37,245.6,1256
2025-10-14 05:20:00,245.65,245.65,245.49,245.5,634
2025-10-14 05:25:00,245.5,245.5,245.34,245.37,819
2025-10-14 05:30:00,245.41,245.6,245.41,245.54,1894
2025-10-14 05:35:00,245.54,245.54,245.39,245.44,1132
2025-10-14 05:40:00,245.43,245.62,245.43,245.61,592
2025-10-14 05:45:00,245.64,245.65,245.34,245.4,1798
2025-10-14 05:50:00,245.34,245.45,245.27,245.3,3055
2025-10-14 05:55:00,245.38,245.42,245.28,245.3,364
2025-10-14 06:00:00,245.38,245.51,245.32,245.49,1537
2025-10-14 06:05:00,245.49,245.58,245.38,245.41,1867
2025-10-14 06:10:00,245.5,245.52,245.2,245.35,2623
2025-10-14 06:15:00,245.26,245.34,245.2,245.23,887
2025-10-14 06:20:00,245.3,245.32,245.18,245.32,1946
2025-10-14 06:25:00,245.32,245.4,245.19,245.25,3900
2025-10-14 06:30:00,245.2,246.1,245.16,245.45,40616
2025-10-14 06:35:00,245.55,246.54,245.55,245.94,22525
2025-10-14 06:40:00,245.97,245.97,245.59,245.64,1512
2025-10-14 06:45:00,245.74,245.8,245.43,245.55,4103
2025-10-14 06:50:00,245.55,245.64,245.2,245.27,2879
2025-10-14 06:55:00,245.28,245.55,245.22,245.55,11904
2025-10-14 07:00:00,245.63,245.88,245.45,245.7,8302
2025-10-14 07:05:00,245.7,246.04,245.7,246.0,4893
2025-10-14 07:10:00,245.86,246.04,245.86,245.92,269
2025-10-14 07:15:00,245.92,245.99,245.83,245.87,1487
2025-10-14 07:20:00,245.81,245.97,245.81,245.86,4653
2025-10-14 07:25:00,245.87,245.88,245.65,245.66,3549
2025-10-14 07:30:00,245.65,246.42,245.65,246.42,19477
2025-10-14 07:35:00,246.46,246.8,246.46,246.51,5031
2025-10-14 07:40:00,246.55,246.6,246.41,246.54,1906
2025-10-14 07:45:00,246.51,246.66,246.41,246.57,3613
2025-10-14 07:50:00,246.64,246.72,246.56,246.6,1177
2025-10-14 07:55:00,246.54,246.54,246.26,246.5,2802
2025-10-14 08:00:00,245.6,247.66,244.85,246.26,98743
2025-10-14 08:05:00,246.27,246.49,246.0843,246.26,4909
2025-10-14 08:10:00,246.35,246.49,246.3,246.42,2961
2025-10-14 08:15:00,246.42,246.49,246.0,246.13,6164
2025-10-14 08:20:00,246.11,247.66,246.04,246.05,160304
2025-10-14 08:25:00,246.19,246.3,246.05,246.19,2809
2025-10-14 08:30:00,246.22,246.2857,245.77,245.95,18484
2025-10-14 08:35:00,245.9,245.95,245.5,245.5093,6510
2025-10-14 08:40:00,245.65,245.67,245.21,245.34,13886
2025-10-14 08:45:00,245.56,245.63,245.29,245.538,8101
2025-10-14 08:50:00,245.46,245.96,245.32,245.7988,6547
2025-10-14 08:55:00,245.79,245.79,232.1369,245.5048,1968
2025-10-14 09:00:00,245.5037,246.24,203.959,246.01,6703
2025-10-14 09:05:00,246.2,246.2,196.4492,245.99,5581
2025-10-14 09:10:00,245.99,246.06,245.88,245.97,6367
2025-10-14 09:15:00,245.99,246.11,245.9,246.09,13684
2025-10-14 09:20:00,246.09,246.1,245.9,246.0,16112
2025-10-14 09:25:00,246.1,246.9,246.0,246.53,23253
2025-10-14 09:30:00,246.6,247.14,245.5001,246.505,1356569
2025-10-14 09:35:00,246.43,246.88,245.95,246.1597,592751
2025-10-14 09:40:00,246.135,246.21,244.7,245.0508,611047
2025-10-14 09:45:00,245.09,245.57,244.79,245.17,448994
2025-10-14 09:50:00,245.18,245.85,245.0,245.37,432472
2025-10-14 09:55:00,245.385,246.34,245.385,246.24,445625
2025-10-14 10:00:00,246.24,246.52,245.8675,246.47,409288
2025-10-14 10:05:00,246.49,246.79,246.19,246.43,460081
2025-10-14 10:10:00,246.45,246.6,245.9626,246.41,363961
2025-10-14 10:15:00,246.405,247.08,246.31,246.66,377786
